Year,Month,Company,Standard_Company,Category,Segment,Sub-Segment,1,2,3
2024,February,Total B1,Total B1,Three Wheelers,Goods Carrier,B1,10797.0,10013.0,638.0
2024,February,Total Goods Carrier,Total Goods Carrier,Three Wheelers,Goods Carrier,B1,10797.0,10013.0,638.0
2024,February,E-Cart,E-Cart,Three Wheelers,Goods Carrier,B1,,,
2024,February,Atul Auto Ltd (Atul Elite Cargo),Atul Auto (Atul Elite Cargo),Three Wheelers,Goods Carrier,B1,301.0,250.0,0.0
2024,February,Continental Engines Pvt Ltd (Baxy E Cart),Continental Engines Pvt (Baxy E Cart),Three Wheelers,Goods Carrier,B1,19.0,17.0,0.0
2024,February,"Mahindra & Mahindra Ltd (e-Alfa Cargo,Treo Yaari)","Mahindra & Mahindra (E-Alfa Cargo,Treo Yaari)",Three Wheelers,Goods Carrier,B1,247.0,213.0,0.0
2024,February,Total E-Cart,Total E-Cart,Three Wheelers,Goods Carrier,B1,567.0,480.0,0.0
2024,February,Total Three Wheelers,Total Three Wheelers,Three Wheelers,Goods Carrier,B1,77805.0,54584.0,25841.0
2024,February,Piaggio Vehicles Pvt Ltd (SXR 50),Piaggio Vehicles Pvt (Sxr 50),Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A1,878.0,0.0,784.0
2024,February,Total A1,Total A1,Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A1,878.0,0.0,784.0
2024,February,TVS Motor Company Ltd (Pep +),Tvs Motor Company (Pep +),Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A2,0.0,0.0,0.0
2024,February,Total A2,Total A2,Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A2,0.0,0.0,0.0
2024,February,"Hero MotoCorp Ltd (Hero Destni 125,Maestro,Pleasure,Xoom)","Hero Motocorp (Hero Destni 125,Maestro,Pleasure,Xoom)",Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A3,28741.0,28988.0,1096.0
2024,February,"Honda Motorcycle & Scooter India Pvt Ltd (Activa,Aviator,Dio,Dio 125,Grazia,Navi)","Honda Motorcycle & Scooter India Pvt (Activa,Aviator,Dio,Dio 125,Grazia,Navi)",Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A3,255316.0,229783.0,28008.0
2024,February,"India Yamaha Motor Pvt Ltd (Alpha,Fascino,Ray)","India Yamaha Motor Pvt (Alpha,Fascino,Ray)",Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A3,21400.0,18727.0,3872.0
2024,February,"Piaggio Vehicles Pvt Ltd (Aprilia,Vespa)","Piaggio Vehicles Pvt (Aprilia,Vespa)",Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A3,2235.0,2587.0,277.0
2024,February,"Suzuki Motorcycle India Pvt Ltd (Access,Avenis,Burgman)","Suzuki Motorcycle India Pvt (Access,Avenis,Burgman)",Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A3,86452.0,81460.0,5060.0
2024,February,"TVS Motor Company Ltd (Jupiter,Ntorq,Wego,Zest)","Tvs Motor Company (Jupiter,Ntorq,Wego,Zest)",Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A3,122328.0,106350.0,7843.0
2024,February,Total A3,Total A3,Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A3,516472.0,467895.0,46156.0
2024,February,"Piaggio Vehicles Pvt Ltd (Aprilia,Vespa)","Piaggio Vehicles Pvt (Aprilia,Vespa)",Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A4,243.0,118.0,156.0
2024,February,Total A4,Total A4,Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A4,243.0,118.0,156.0
2024,February,India Yamaha Motor Pvt Ltd (Aerox),India Yamaha Motor Pvt (Aerox),Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A5,2200.0,2047.0,60.0
2024,February,Piaggio Vehicles Pvt Ltd (Aprilia),Piaggio Vehicles Pvt (Aprilia),Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A5,262.0,331.0,15.0
2024,February,Total A5,Total A5,Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,A5,2462.0,2378.0,75.0
2024,February,Chetak Technology Ltd (Yulu Ver 3.0x),Chetak Technology (Yulu Ver 3.0X),Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,AE1,2500.0,1800.0,0.0
2024,February,"Okinawa Autotech Pvt. Ltd (Dual,Dual-100,Lite,R-30)","Okinawa Autotech Pvt. (Dual,Dual-100,Lite,R-30)",Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,AE1,170.0,404.0,0.0
2024,February,Total AE1,Total Ae1,Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,AE1,2670.0,2204.0,0.0
2024,February,"Ather Energy Pvt. Ltd (450 Apex,450S,450X)","Ather Energy Pvt. (450 Apex,450S,450X)",Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,AE2,10658.0,11094.0,80.0
2024,February,Bajaj Auto Ltd (Chetak),Bajaj Auto (Chetak),Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,AE2,14286.0,13620.0,0.0
2024,February,Chetak Technology Ltd (Chetak),Chetak Technology (Chetak),Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,AE2,0.0,0.0,0.0
2024,February,Hero MotoCorp Ltd (Vida),Hero Motocorp (Vida),Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,AE2,3187.0,1399.0,0.0
2024,February,"Okinawa Autotech Pvt. Ltd (I Praise,Okhi 90,Praise Pro,Ridge 100,Ridge+)","Okinawa Autotech Pvt. (I Praise,Okhi 90,Praise Pro,Ridge 100,Ridge+)",Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,AE2,924.0,840.0,0.0
2024,February,TVS Motor Company Ltd (TVS iQube Electric),Tvs Motor Company (Tvs Iqube Electric),Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,AE2,15683.0,15792.0,113.0
2024,February,Total AE2,Total Ae2,Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,AE2,44738.0,42745.0,193.0
2024,February,Total Scooter/ Scooterettee,Total Scooter/ Scooterettee,Two Wheelers,Scooter/ Scooterettee : Wheel size is less than or equal to 12”,AE2,567463.0,515340.0,47364.0
2024,February,India Kawasaki Motors Pvt Ltd (KX65),India Kawasaki Motors Pvt (Kx65),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B1,0.0,0.0,0.0
2024,February,Total B1,Total B1,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B1,0.0,0.0,0.0
2024,February,"Bajaj Auto Ltd (Boxer,CT,Discover,Platina)","Bajaj Auto (Boxer,Ct,Discover,Platina)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B2,72163.0,33485.0,43789.0
2024,February,"Hero MotoCorp Ltd (HF Deluxe,Passion,Splendor)","Hero Motocorp (Hf Deluxe,Passion,Splendor)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B2,359824.0,370603.0,8490.0
2024,February,"Honda Motorcycle & Scooter India Pvt Ltd (Dream,Livo,Shine)","Honda Motorcycle & Scooter India Pvt (Dream,Livo,Shine)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B2,37905.0,30958.0,5112.0
2024,February,"India Kawasaki Motors Pvt Ltd (KLX 110,KX 100,KX85)","India Kawasaki Motors Pvt (Klx 110,Kx 100,Kx85)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B2,0.0,4.0,0.0
2024,February,"India Yamaha Motor Pvt Ltd (Crux,Saluto RX)","India Yamaha Motor Pvt (Crux,Saluto Rx)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B2,2712.0,0.0,3824.0
2024,February,"TVS Motor Company Ltd (Radeon,Sport,Star City)","Tvs Motor Company (Radeon,Sport,Star City)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B2,48079.0,25030.0,24414.0
2024,February,Total B2,Total B2,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B2,520683.0,460080.0,85629.0
2024,February,"Bajaj Auto Ltd (Boxer,CT,Discover,Husqvarna,KTM,Platina,Pulsar)","Bajaj Auto (Boxer,Ct,Discover,Husqvarna,Ktm,Platina,Pulsar)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B3,86331.0,62409.0,21931.0
2024,February,"Hero MotoCorp Ltd (Glamour,Splendor,Xtreme 125R)","Hero Motocorp (Glamour,Splendor,Xtreme 125R)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B3,29828.0,34184.0,3552.0
2024,February,"Honda Motorcycle & Scooter India Pvt Ltd (CB Shine,Shine)","Honda Motorcycle & Scooter India Pvt (Cb Shine,Shine)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B3,127843.0,120119.0,4170.0
2024,February,India Kawasaki Motors Pvt Ltd (KX112),India Kawasaki Motors Pvt (Kx112),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B3,0.0,4.0,0.0
2024,February,"India Yamaha Motor Pvt Ltd (Saluto,YD125)","India Yamaha Motor Pvt (Saluto,Yd125)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B3,450.0,0.0,1350.0
2024,February,Suzuki Motorcycle India Pvt Ltd (Hayate),Suzuki Motorcycle India Pvt (Hayate),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B3,96.0,0.0,240.0
2024,February,"TVS Motor Company Ltd (Raider,Star City 125,Victor)","Tvs Motor Company (Raider,Star City 125,Victor)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B3,83527.0,42063.0,44119.0
2024,February,Total B3,Total B3,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B3,328075.0,258779.0,75362.0
2024,February,"Bajaj Auto Ltd (Boxer,CT 150,Pulsar)","Bajaj Auto (Boxer,Ct 150,Pulsar)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B4,49031.0,29518.0,23162.0
2024,February,Hero MotoCorp Ltd (Hunk),Hero Motocorp (Hunk),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B4,8313.0,0.0,8174.0
2024,February,Honda Motorcycle & Scooter India Pvt Ltd (CB Unicorn 150),Honda Motorcycle & Scooter India Pvt (Cb Unicorn 150),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B4,21852.0,0.0,0.0
2024,February,India Kawasaki Motors Pvt Ltd (KLX 140),India Kawasaki Motors Pvt (Klx 140),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B4,0.0,0.0,0.0
2024,February,"India Yamaha Motor Pvt Ltd (FZ,SZ)","India Yamaha Motor Pvt (Fz,Sz)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B4,28294.0,14449.0,11166.0
2024,February,Total B4,Total B4,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B4,107490.0,43967.0,42502.0
2024,February,"Bajaj Auto Ltd (Avenger,Husqvarna,KTM,Pulsar)","Bajaj Auto (Avenger,Husqvarna,Ktm,Pulsar)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B5,38518.0,20608.0,16010.0
2024,February,"Hero MotoCorp Ltd (Xpulse 200,Xtreme.)","Hero Motocorp (Xpulse 200,Xtreme.)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B5,6076.0,5561.0,1426.0
2024,February,"Honda Motorcycle & Scooter India Pvt Ltd (CB 200X,CB Hornet 160R,CB Unicorn 160,Hornet 2.0,SP 160,X Blade)","Honda Motorcycle & Scooter India Pvt (Cb 200X,Cb Hornet 160R,Cb Unicorn 160,Hornet 2.0,Sp 160,X Blade)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B5,10360.0,28640.0,4504.0
2024,February,India Kawasaki Motors Pvt Ltd (W175),India Kawasaki Motors Pvt (W175),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B5,35.0,93.0,0.0
2024,February,"India Yamaha Motor Pvt Ltd (MT 15,R15)","India Yamaha Motor Pvt (Mt 15,R15)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B5,23544.0,21175.0,1361.0
2024,February,"Suzuki Motorcycle India Pvt Ltd (Gixxer,Intruder)","Suzuki Motorcycle India Pvt (Gixxer,Intruder)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B5,12111.0,1346.0,7284.0
2024,February,TVS Motor Company Ltd (Apache),Tvs Motor Company (Apache),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B5,42656.0,34593.0,9285.0
2024,February,Total B5,Total B5,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B5,133300.0,112016.0,39870.0
2024,February,"Bajaj Auto Ltd (Avenger,Dominar,Husqvarna,KTM,Pulsar)","Bajaj Auto (Avenger,Dominar,Husqvarna,Ktm,Pulsar)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B6,13229.0,5854.0,6582.0
2024,February,Hero MotoCorp Ltd (Karizma),Hero Motocorp (Karizma),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B6,2259.0,2128.0,410.0
2024,February,"India Kawasaki Motors Pvt Ltd (KLX230R S,KX 250 )","India Kawasaki Motors Pvt (Klx230R S,Kx 250 )",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B6,0.0,3.0,0.0
2024,February,India Yamaha Motor Pvt Ltd (FZ25),India Yamaha Motor Pvt (Fz25),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B6,446.0,0.0,240.0
2024,February,"Suzuki Motorcycle India Pvt Ltd (Gixxer 250,V-Strom SX)","Suzuki Motorcycle India Pvt (Gixxer 250,V-Strom Sx)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B6,2144.0,470.0,1547.0
2024,February,TVS Motor Company Ltd (Ronin),Tvs Motor Company (Ronin),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B6,2700.0,2042.0,838.0
2024,February,Total B6,Total B6,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B6,20778.0,10497.0,9617.0
2024,February,"Honda Motorcycle & Scooter India Pvt Ltd (CB 300N,CB 350,CB300F,CB300R,H’Ness,MC 300N)","Honda Motorcycle & Scooter India Pvt (Cb 300N,Cb 350,Cb300F,Cb300R,H’Ness,Mc 300N)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B7,7944.0,4383.0,2950.0
2024,February,"India Kawasaki Motors Pvt Ltd (KLX300R,Ninja300)","India Kawasaki Motors Pvt (Klx300R,Ninja300)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B7,99.0,86.0,0.0
2024,February,India Yamaha Motor Pvt Ltd (R3),India Yamaha Motor Pvt (R3),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B7,0.0,140.0,0.0
2024,February,Mahindra Two Wheelers Ltd (Mojo),Mahindra Two Wheelers (Mojo),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B7,0.0,0.0,0.0
2024,February,"Royal-Enfield (Unit of Eicher Motors) (Bullet 350,Bullet Electra,Classic 350,Hunter 350,Meteor 350)","Royal-Enfield (Unit Of Eicher Motors) (Bullet 350,Bullet Electra,Classic 350,Hunter 350,Meteor 350)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B7,67623.0,62501.0,3728.0
2024,February,"TVS Motor Company Ltd (BMW,RR 310)","Tvs Motor Company (Bmw,Rr 310)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B7,3583.0,573.0,3120.0
2024,February,Total B7,Total B7,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B7,79249.0,67683.0,9798.0
2024,February,"Bajaj Auto Ltd (Dominar,Husqvarna,KTM,Triumph)","Bajaj Auto (Dominar,Husqvarna,Ktm,Triumph)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B8,15634.0,3233.0,12683.0
2024,February,Hero MotoCorp Ltd (HD X440),Hero Motocorp (Hd X440),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B8,2867.0,2219.0,0.0
2024,February,Honda Motorcycle & Scooter India Pvt Ltd (CB 500),Honda Motorcycle & Scooter India Pvt (Cb 500),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B8,64.0,66.0,0.0
2024,February,"India Kawasaki Motors Pvt Ltd (Eliminator,KLX450R,KX450,Ninja 400,Ninja 500,Ninja ZX-4R)","India Kawasaki Motors Pvt (Eliminator,Klx450R,Kx450,Ninja 400,Ninja 500,Ninja Zx-4R)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B8,0.0,42.0,0.0
2024,February,Piaggio Vehicles Pvt Ltd (RS),Piaggio Vehicles Pvt (Rs),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B8,423.0,5.0,396.0
2024,February,Royal-Enfield (Unit of Eicher Motors) (Himalayan),Royal-Enfield (Unit Of Eicher Motors) (Himalayan),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B8,4649.0,2278.0,1560.0
2024,February,Total B8,Total B8,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B8,23637.0,7843.0,14639.0
2024,February,"Honda Motorcycle & Scooter India Pvt Ltd (CBR 650F,XL750)","Honda Motorcycle & Scooter India Pvt (Cbr 650F,Xl750)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B9,18.0,18.0,0.0
2024,February,"India Kawasaki Motors Pvt Ltd (Ninja650,Versys 650,Vulcan S,W800,Z650,Z650RS,ZX-6R)","India Kawasaki Motors Pvt (Ninja650,Versys 650,Vulcan S,W800,Z650,Z650Rs,Zx-6R)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B9,95.0,119.0,0.0
2024,February,"Piaggio Vehicles Pvt Ltd (Aprilia RS660,Tuono)","Piaggio Vehicles Pvt (Aprilia Rs660,Tuono)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B9,0.0,0.0,0.0
2024,February,"Royal-Enfield (Unit of Eicher Motors) (650 Twin,Super Meteor)","Royal-Enfield (Unit Of Eicher Motors) (650 Twin,Super Meteor)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B9,6041.0,3143.0,2725.0
2024,February,Suzuki Motorcycle India Pvt Ltd (DL650XA),Suzuki Motorcycle India Pvt (Dl650Xa),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B9,0.0,0.0,0.0
2024,February,"Triumph Motorcycles India Pvt Ltd (Street Triple,Street Triple RS,Tiger 660,Tiger 800 XRx,Trident)","Triumph Motorcycles India Pvt (Street Triple,Street Triple Rs,Tiger 660,Tiger 800 Xrx,Trident)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B9,35.0,35.0,0.0
2024,February,Total B9,Total B9,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B9,6189.0,3315.0,2725.0
2024,February,Hero MotoCorp Ltd (883 Iron),Hero Motocorp (883 Iron),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B10,0.0,0.0,0.0
2024,February,"India Kawasaki Motors Pvt Ltd (Ninja H2 SX,Ninja H2 SX SE,Ninja ZX-10R,Z900,Z900RS,ZH2)","India Kawasaki Motors Pvt (Ninja H2 Sx,Ninja H2 Sx Se,Ninja Zx-10R,Z900,Z900Rs,Zh2)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B10,18.0,107.0,0.0
2024,February,Piaggio Vehicles Pvt Ltd (Moto Guzzi),Piaggio Vehicles Pvt (Moto Guzzi),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B10,0.0,0.0,0.0
2024,February,Suzuki Motorcycle India Pvt Ltd (Katana),Suzuki Motorcycle India Pvt (Katana),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B10,0.0,0.0,0.0
2024,February,"Triumph Motorcycles India Pvt Ltd (Boneville T100,Speed Twin,Street Scrambler,Street Twin,Tiger 900)","Triumph Motorcycles India Pvt (Boneville T100,Speed Twin,Street Scrambler,Street Twin,Tiger 900)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B10,10.0,20.0,0.0
2024,February,Total B10,Total B10,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B10,28.0,127.0,0.0
2024,February,"Hero MotoCorp Ltd (1200 X-Forty Eight,Nightster,Pan America,Sportster S)","Hero Motocorp (1200 X-Forty Eight,Nightster,Pan America,Sportster S)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B11,0.0,13.0,0.0
2024,February,Honda Motorcycle & Scooter India Pvt Ltd (Africa Twin),Honda Motorcycle & Scooter India Pvt (Africa Twin),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B11,0.0,0.0,0.0
2024,February,"India Kawasaki Motors Pvt Ltd (Ninja1000,Versys 1000)","India Kawasaki Motors Pvt (Ninja1000,Versys 1000)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B11,0.0,0.0,0.0
2024,February,"Piaggio Vehicles Pvt Ltd (RSV4 Factory,Tuono V4)","Piaggio Vehicles Pvt (Rsv4 Factory,Tuono V4)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B11,0.0,0.0,0.0
2024,February,Suzuki Motorcycle India Pvt Ltd (Hayabusa),Suzuki Motorcycle India Pvt (Hayabusa),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B11,18.0,28.0,0.0
2024,February,"Triumph Motorcycles India Pvt Ltd (Boneville Bobber,Boneville Speedmaster,Boneville T120,Scrambler 1200,Speed Triple,Speed Twin,Tiger 1200)","Triumph Motorcycles India Pvt (Boneville Bobber,Boneville Speedmaster,Boneville T120,Scrambler 1200,Speed Triple,Speed Twin,Tiger 1200)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B11,0.0,14.0,0.0
2024,February,Total B11,Total B11,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B11,18.0,55.0,0.0
2024,February,"Hero MotoCorp Ltd (Fat Bob,Fat Boy 107,Fat Boy 114,Heritage Classic,Road Glide,Roadking,Standard,Street Bob,Street Glide)","Hero Motocorp (Fat Bob,Fat Boy 107,Fat Boy 114,Heritage Classic,Road Glide,Roadking,Standard,Street Bob,Street Glide)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B12,0.0,0.0,0.0
2024,February,Honda Motorcycle & Scooter India Pvt Ltd (GL1800),Honda Motorcycle & Scooter India Pvt (Gl1800),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B12,0.0,0.0,0.0
2024,February,"Triumph Motorcycles India Pvt Ltd (Rocket III,Rocket III R)","Triumph Motorcycles India Pvt (Rocket Iii,Rocket Iii R)",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B12,0.0,0.0,0.0
2024,February,Total B12,Total B12,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B12,0.0,0.0,0.0
2024,February,Total Motorcycle/Step-Throughs,Total Motorcycle/Step-Throughs,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B12,1219447.0,964362.0,280142.0
2024,February,"C:Moped: More than 75 CC to 100 CC and with fixed transmission Ratio, Big wheel size – more than 12”","C:Moped: More Than 75 Cc To 100 Cc And With Fixed Transmission Ratio, Big Wheel Size – More Than 12”",Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,B12,,,
2024,February,TVS Motor Company Ltd (TVS XL),Tvs Motor Company (Tvs Xl),Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,C1,42624.0,41059.0,576.0
2024,February,Total Mopeds,Total Mopeds,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,C1,42624.0,41059.0,576.0
2024,February,Total Two Wheelers,Total Two Wheelers,Two Wheelers,Motorcycles/Step-Through: Big wheel size – more than 12”.,C1,1829534.0,1520761.0,328082.0
2024,January,MG Motor India Pvt Ltd (Comet EV),Mg Motor India Pvt (Comet Ev),Passenger Vehicles (PVs),Passenger Cars - Upto 5 Seats,Micro,,,
2024,January,Total Micro,Total Micro,Passenger Vehicles (PVs),Passenger Cars - Upto 5 Seats,Micro,0.0,0.0,0.0
2024,January,"Maruti Suzuki India Ltd (Alto,Spresso)","Maruti Suzuki India (Alto,Spresso)",Passenger Vehicles (PVs),Passenger Cars - Upto 5 Seats,Mini,21881.0,15849.0,1494.0
2024,January,Renault India Pvt Ltd (Kwid),Renault India Pvt (Kwid),Passenger Vehicles (PVs),Passenger Cars - Upto 5 Seats,Mini,1195.0,856.0,34.0
2024,January,Total Mini,Total Mini,Passenger Vehicles (PVs),Passenger Cars - Upto 5 Seats,Mini,23076.0,16705.0,1528.0
2024,January,"Honda Cars India Ltd (Amaze,Jazz)","Honda Cars India (Amaze,Jazz)",Passenger Vehicles (PVs),Passenger Cars - Upto 5 Seats,Compact,1073.0,2972.0,54.0
2024,January,"Hyundai Motor India Ltd (Aura,Grand i10,i20,Santro,Xcent)","Hyundai Motor India (Aura,Grand I10,I20,Santro,Xcent)",Passenger Vehicles (PVs),Passenger Cars - Upto 5 Seats,Compact,22233.0,19464.0,4499.0
2024,January,"Maruti Suzuki India Ltd (OEM Model#,Baleno,Celerio,Dzire,Ignis,Swift,WagonR)","Maruti Suzuki India (Oem Model#,Baleno,Celerio,Dzire,Ignis,Swift,Wagonr)",Passenger Vehicles (PVs),Passenger Cars - Upto 5 Seats,Compact,106308.0,76533.0,12308.0
2024,January,"Tata Motors Ltd* (Altroz,Tiago,Tigor)","Tata Motors* (Altroz,Tiago,Tigor)",Passenger Vehicles (PVs),Passenger Cars - Upto 5 Seats,Compact,,,
2024,January,Toyota Kirloskar Motor Pvt Ltd (Glanza),Toyota Kirloskar Motor Pvt (Glanza),Passenger Vehicles (PVs),Passenger Cars - Upto 5 Seats,Compact,0.0,3740.0,0.0
2024,January,Volkswagen India Pvt Ltd (Polo),Volkswagen India Pvt (Polo),Passenger Vehicles (PVs),Passenger Cars - Upto 5 Seats,Compact,0.0,0.0,0.0
2024,January,Total Compact,Total Compact,Passenger Vehicles (PVs),Passenger Cars - Upto 5 Seats,Compact,129614.0,102709.0,16861.0
2024,January,"Super Compact :Seats upto-5, Length Normally between 4000 - 4250 mm, Body Style-Sedan/Estate/Hatch/Notchback, Engine Displacement Normally upto 1.6 Litre","Super Compact :Seats Upto-5, Length Normally Between 4000 - 4250 Mm, Body Style-Sedan/Estate/Hatch/Notchback, Engine Displacement Normally Upto 1.6 Litre",Passenger Vehicles (PVs),Passenger Cars - Upto 5 Seats,Compact,,,
2024,January,Mahindra & Mahindra Ltd (Verito),Mahindra & Mahindra (Verito),Passenger Vehicles (PVs),Passenger Cars - Upto 5 Seats,Compact,0.0,0.0,0.0
